X1,X2,color
0.53101961,0.545834704,c3
0.223553753,0.730066628,c3
0.340126796,0.685821821,c3
0.225810621,0.733566389,c3
0.52026702,0.567020829,c3
0.459810527,0.619558725,c3
0.556280878,0.537519015,c3
0.523382746,0.572319852,c3
0.595884909,0.499512888,c3
0.61101965,0.484115075,c3
0.662133774,0.415234615,c3
0.486281305,0.614416753,c3
0.59057297,0.518020836,c3
0.35545134,0.702800799,c3
0.616907192,0.492809054,c3
0.548366333,0.570875008,c3
0.507693977,0.609940513,c3
0.507615208,0.612610912,c3
0.771669898,0.201701899,c3
0.564305152,0.566496755,c3
0.575944954,0.557543819,c3
0.717826047,0.361262123,c3
0.572815869,0.56647279,c3
0.490789101,0.641380089,c3
0.720428661,0.369412853,c3
0.654284692,0.480253929,c3
0.656665132,0.480395893,c3
0.758645232,0.299519228,c3
0.622126622,0.53055245,c3
0.617409286,0.539086561,c3
0.698608905,0.432485016,c3
0.658826146,0.494310606,c3
0.672162153,0.479476916,c3
0.795204278,0.229485226,c3
0.515769437,0.64985881,c3
0.736041084,0.387178785,c3
0.66192199,0.506814073,c3
0.749045356,0.370509983,c3
0.768459599,0.333421411,c3
0.774432596,0.324523619,c3
0.780129587,0.315956828,c3
0.641118517,0.548429972,c3
0.744505156,0.401130885,c3
0.829071399,0.176714714,c3
0.68101724,0.508138355,c3
0.781459136,0.338703871,c3
0.829473099,0.201967146,c3
0.770291866,0.372682814,c3
0.56798307,0.642705992,c3
0.564495732,0.648430476,c3
0.847391837,0.156506783,c3
0.863722762,-0.00284735,c3
0.818835081,0.281069523,c3
0.76928708,0.401450167,c3
0.772362794,0.399878076,c3
0.728323642,0.479042148,c3
0.87083223,-0.071315585,c3
0.802910939,0.349678023,c3
0.875370161,0.064666983,c3
0.860509056,0.18303272,c3
0.831260306,0.2941313,c3
0.682902928,0.560971164,c3
0.849063019,0.252355336,c3
0.883478187,-0.087245183,c3
0.80257464,0.384163522,c3
0.888665502,0.074508771,c3
0.739019575,0.502699012,c3
0.875672123,0.188787958,c3
0.897786063,-0.004136273,c3
0.858693186,0.268859314,c3
0.863377592,0.260439782,c3
0.86167596,0.272732002,c3
0.893208064,0.150579053,c3
0.906357343,-0.051435272,c3
0.841269978,0.346462986,c3
0.896377871,0.167119944,c3
0.908065557,0.102459392,c3
0.907852212,-0.120631658,c3
0.891065025,0.220057812,c3
0.90907062,-0.140341165,c3
0.912851672,0.128443022,c3
0.916733281,0.11443188,c3
0.84402866,0.380548286,c3
0.904091708,0.208649,c3
0.929055816,-0.038657327,c3
0.850478814,0.380861909,c3
0.933358327,-0.030841213,c3
0.909531521,0.220472975,c3
0.93264674,0.098898855,c3
0.92600719,0.160887063,c3
0.937944869,-0.086049139,c3
0.933513297,-0.139560226,c3
0.910115576,-0.25768373,c3
0.928335717,0.191570428,c3
0.904172824,0.291171999,c3
0.937528821,0.164804641,c3
0.948968656,-0.096946429,c3
0.945756569,-0.138967362,c3
0.946731735,0.145951233,c3
0.922987022,0.263706382,c3
0.94805281,0.162767806,c3
0.963361869,-0.033027565,c3
0.955976219,-0.138325106,c3
0.963380702,0.093794859,c3
0.95520728,-0.168411465,c3
0.959969007,-0.152100057,c3
0.946909285,-0.227897588,c3
0.971774701,0.090200047,c3
0.974059454,0.087212072,c3
0.972088152,0.12395995,c3
0.96851384,-0.161969431,c3
0.961702715,-0.20813646,c3
0.957663495,-0.234566206,c3
0.950445534,0.269721648,c3
0.989965962,0.005264497,c3
0.977953714,-0.166248986,c3
0.947128438,-0.301595454,c3
0.977020397,-0.193471384,c3
0.957410915,-0.281709674,c3
0.999896859,0.01436215,c3
0,0,c2
0.001975119,0.00033905,c2
0.003949312,-0.000683468,c2
0.00592948,0.000992822,c2
0.007192506,-0.003539015,c2
0.010018574,-0.000171377,c2
0.011266278,-0.004201037,c2
0.013769797,-0.002679377,c2
0.015233284,-0.004997413,c2
0.018007026,-0.001023193,c2
0.018500726,-0.007702464,c2
0.021878733,-0.002694969,c2
0.023885425,-0.002792386,c2
0.023038404,-0.012163226,c2
0.027944503,-0.002500033,c2
0.029399908,-0.006265479,c2
0.026128564,-0.018585115,c2
0.033992175,-0.002273753,c2
0.036068273,-0.00052846,c2
0.036991192,-0.009024691,c2
0.032335973,-0.023681303,c2
0.040889253,-0.009957218,c2
0.041741709,-0.014191443,c2
0.045602212,-0.006702816,c2
0.048023329,-0.002646437,c2
0.043499686,-0.024855732,c2
0.049563783,-0.016071092,c2
0.054012412,0.003218446,c2
0.054149804,-0.014709875,c2
0.053775213,-0.022039122,c2
0.060077611,-0.002263631,c2
0.05708485,-0.024510043,c2
0.056605808,-0.030136618,c2
0.060898048,-0.025785737,c2
0.065321075,-0.01938321,c2
0.057648916,-0.03995324,c2
0.071218859,-0.011518354,c2
0.065311362,-0.035105496,c2
0.071456072,-0.026328753,c2
0.065111587,-0.043230666,c2
0.079844772,-0.007105594,c2
0.081467761,-0.010676183,c2
0.078018365,-0.03158233,c2
0.067759713,-0.053238091,c2
0.081250012,-0.034256456,c2
0.072146493,-0.054105278,c2
0.076686784,-0.051157551,c2
0.069730708,-0.063317286,c2
0.082598668,-0.049299442,c2
0.082626632,-0.053060072,c2
0.069239009,-0.072429827,c2
0.070376699,-0.07411384,c2
0.099616502,-0.030593245,c2
0.08675317,-0.061277784,c2
0.08858793,-0.062152835,c2
0.066879516,-0.087610935,c2
0.103350421,-0.043738055,c2
0.102699601,-0.050009322,c2
0.083935735,-0.080403845,c2
0.096210305,-0.068727293,c2
0.094595479,-0.074225794,c2
0.097993378,-0.073082234,c2
0.11990583,-0.032561954,c2
0.119284163,-0.041364037,c2
0.088368142,-0.092955928,c2
0.098387443,-0.085368111,c2
0.101785612,-0.084460611,c2
0.115641843,-0.068227591,c2
0.096192293,-0.096525899,c2
0.118072965,-0.07196652,c2
0.112751536,-0.083460931,c2
0.106915581,-0.093882678,c2
0.118947856,-0.081673747,c2
0.107964918,-0.098717257,c2
0.104954387,-0.104768584,c2
0.11480935,-0.097000432,c2
0.123301724,-0.089405698,c2
0.088851099,-0.126161133,c2
0.13296696,-0.082179221,c2
0.14906799,-0.053318764,c2
0.111919798,-0.114789663,c2
0.118610637,-0.11081881,c2
0.127564401,-0.103591656,c2
0.096713645,-0.135325631,c2
0.119022293,-0.119041713,c2
0.161628481,-0.053779011,c2
0.157645881,-0.069645303,c2
0.115309173,-0.130771797,c2
0.108518703,-0.139010675,c2
0.136298078,-0.115038911,c2
0.126372054,-0.128686028,c2
0.128094573,-0.129802445,c2
0.125988779,-0.134605568,c2
0.107714246,-0.152093528,c2
0.116516894,-0.148018967,c2
0.081370113,-0.172115482,c2
0.106498455,-0.160218534,c2
0.12463269,-0.149176705,c2
0.052555352,-0.18923018,c2
0.131243926,-0.148782794,c2
0.060923177,-0.190915813,c2
0.158087601,-0.126396272,c2
0.116375923,-0.16804645,c2
0.04768515,-0.200829234,c2
0.092813709,-0.186609731,c2
0.097499288,-0.186469352,c2
0.052337946,-0.205876313,c2
0.025938283,-0.212854271,c2
0.127922411,-0.174582479,c2
0.111827828,-0.187641159,c2
0.124497002,-0.18191943,c2
0.103706485,-0.196790991,c2
0.12818179,-0.184246401,c2
0.14902767,-0.170504171,c2
0.142410483,-0.178638786,c2
0.138555894,-0.1841589,c2
0.143523249,-0.182868862,c2
-0.012929138,-0.234112196,c2
0.107663363,-0.210542287,c2
0.144705506,-0.189556256,c2
0.111317788,-0.213165295,c2
0.162988148,-0.179537807,c2
0.117788751,-0.214244418,c2
0.065042988,-0.237756602,c2
0.057354645,-0.241787511,c2
0.112707038,-0.223713825,c2
0.0882322,-0.236587952,c2
0.023755653,-0.253397927,c2
-0.023102563,-0.255470554,c2
0.156058342,-0.206099128,c2
0.038156956,-0.257711583,c2
0.113417484,-0.236761222,c2
-0.002069172,-0.264520965,c2
0.114716931,-0.240582421,c2
0.018852224,-0.267874511,c2
0.025513186,-0.269335394,c2
0.032836768,-0.27055974,c2
0.142236526,-0.234831808,c2
0.083909146,-0.263516367,c2
0.130768555,-0.245954571,c2
0.028739306,-0.279085284,c2
0.039086866,-0.279848655,c2
0.144964274,-0.244877426,c2
0.120449623,-0.260030876,c2
0.125993017,-0.259619979,c2
0.050875224,-0.286092858,c2
0.097009574,-0.276034825,c2
0.073312303,-0.28532103,c2
0.111648112,-0.274776668,c2
0.029871862,-0.297099237,c2
0.039178253,-0.298037158,c2
0.030440361,-0.301070254,c2
0.126559373,-0.277073097,c2
0.086257777,-0.294229955,c2
0.007172728,-0.308533871,c2
0.166048468,-0.262513738,c2
0.026473319,-0.311502344,c2
0.08622396,-0.302583871,c2
0.031333747,-0.315079072,c2
0.166041407,-0.271955813,c2
-0.010801602,-0.320459291,c2
0.023977216,-0.32175313,c2
0.049152768,-0.320906797,c2
0.036032785,-0.324659854,c2
-0.008853257,-0.32853805,c2
0.010766741,-0.330485987,c2
0.085824362,-0.321403798,c2
-0.03038434,-0.333287201,c2
0.096822125,-0.322450645,c2
0.022256391,-0.337945267,c2
-0.085038202,-0.329897401,c2
-0.041960651,-0.3401067,c2
0.02742188,-0.343596869,c2
0.064109925,-0.340714282,c2
-0.085851544,-0.337963586,c2
0.003411936,-0.350684805,c2
0.009424907,-0.352579463,c2
0.06781212,-0.348167041,c2
-0.091876226,-0.344678442,c2
-0.169997918,-0.315877992,c2
-0.031371721,-0.359354664,c2
0.0808595,-0.353597927,c2
-0.178664307,-0.317972709,c2
-0.06416933,-0.361075799,c2
-0.035612928,-0.367013685,c2
0.012792823,-0.370520702,c2
-0.010812102,-0.372588647,c2
-0.010137201,-0.374612365,c2
-0.013225114,-0.376521316,c2
-0.143494179,-0.350523431,c2
0.038378817,-0.378822391,c2
0.069099473,-0.376476712,c2
0.00760387,-0.384694397,c2
-0.089223431,-0.376341542,c2
-0.050734929,-0.385452921,c2
0.034624552,-0.389244615,c2
-0.061983988,-0.38786401,c2
0.105191674,-0.380517442,c2
0.108153708,-0.381769467,c2
-0.058843166,-0.394432508,c2
-0.033106023,-0.399431992,c2
-0.041279191,-0.4006849,c2
0.065330494,-0.399503134,c2
-0.231940433,-0.33421694,c2
-0.136708498,-0.385282553,c2
-0.019273037,-0.410369313,c2
-0.233589894,-0.340383284,c2
-0.21793201,-0.352972074,c2
-0.269088962,-0.318341698,c2
-0.003579488,-0.418822379,c2
-0.220037061,-0.358735856,c2
-0.098236664,-0.411276107,c2
-0.131560585,-0.403966681,c2
-0.150318514,-0.39951024,c2
-0.153888891,-0.400296327,c2
-0.072165862,-0.424775132,c2
-0.003961897,-0.4328476,c2
-0.251982072,-0.3544245,c2
-0.119427572,-0.420232943,c2
-0.156049012,-0.410197989,c2
-0.26260426,-0.354140836,c2
-0.099637213,-0.431532423,c2
-0.0895835,-0.435777136,c2
-0.152712256,-0.419991695,c2
-0.15053109,-0.422906162,c2
-0.182808976,-0.412181167,c2
-0.170559625,-0.419562973,c2
-0.236922708,-0.388343372,c2
-0.089505822,-0.448061328,c2
-0.146960028,-0.434750883,c2
-0.249307494,-0.387678629,c2
-0.234004291,-0.399427511,c2
-0.378322141,-0.270244578,c2
-0.106563,-0.454611443,c2
-0.219748648,-0.414262312,c2
-0.182935315,-0.433959593,c2
-0.138124858,-0.452326586,c2
-0.305647432,-0.363534117,c2
-0.231629929,-0.416932376,c2
-0.319962903,-0.356404863,c2
-0.194837565,-0.439730253,c2
-0.270276692,-0.400258168,c2
-0.287507686,-0.390557516,c2
-0.097146464,-0.477185698,c2
-0.212681461,-0.440302212,c2
-0.283744094,-0.400690127,c2
-0.070371884,-0.487937462,c2
-0.180251803,-0.461003653,c2
-0.146565444,-0.47489114,c2
-0.274016975,-0.417029612,c2
-0.442882336,-0.23421837,c2
-0.325144578,-0.383791678,c2
-0.182591396,-0.470845519,c2
-0.272863323,-0.427327546,c2
-0.284632952,-0.421999341,c2
-0.336846091,-0.384289267,c2
-0.330062209,-0.392752681,c2
-0.22864978,-0.461492406,c2
-0.172105305,-0.487548963,c2
-0.357703047,-0.376097135,c2
-0.387259967,-0.348589402,c2
-0.270309738,-0.447783274,c2
-0.321780412,-0.414891521,c2
-0.319771943,-0.418965317,c2
-0.352587635,-0.394441947,c2
-0.403599555,-0.345158484,c2
-0.288895151,-0.447994523,c2
-0.435814459,-0.310428434,c2
-0.219622612,-0.490116873,c2
-0.231546733,-0.486817593,c2
-0.477474941,-0.254534062,c2
-0.317921759,-0.440304833,c2
-0.315498504,-0.444504217,c2
-0.332735062,-0.434280358,c2
-0.43450233,-0.335732862,c2
-0.311658546,-0.454513575,c2
-0.474027567,-0.284998855,c2
-0.436079052,-0.343485687,c2
-0.362630529,-0.422936595,c2
-0.433794257,-0.352754511,c2
-0.393631358,-0.399890644,c2
-0.38637936,-0.409661038,c2
-0.483833921,-0.292022171,c2
-0.534467293,-0.189699739,c2
-0.419338547,-0.384803275,c2
-0.346104663,-0.454329255,c2
-0.556442949,-0.137360539,c2
-0.491245871,-0.299124326,c2
-0.424966224,-0.390526318,c2
-0.519093609,-0.256838823,c2
-0.511153959,-0.276534406,c2
-0.394936901,-0.429077867,c2
-0.505204384,-0.295284369,c2
-0.509777744,-0.291376677,c2
-0.463857252,-0.363273431,c2
-0.514120811,-0.291849928,c2
-0.504278196,-0.31236769,c2
-0.584064607,-0.11454311,c2
-0.342027666,-0.48954899,c2
-0.366655041,-0.473922778,c2
-0.557728146,-0.224463018,c2
-0.476283342,-0.37015153,c2
-0.603323013,-0.047759772,c2
-0.449608263,-0.408119802,c2
-0.527573208,-0.304653268,c2
-0.426319531,-0.438000611,c2
-0.55998105,-0.249935804,c2
-0.612714147,0.055586813,c2
-0.569524038,-0.23795117,c2
-0.61617253,-0.06154433,c2
-0.593300297,-0.18421993,c2
-0.501856256,-0.369562565,c2
-0.393359717,-0.486010619,c2
-0.616608205,-0.115076241,c2
-0.587994187,-0.224118535,c2
-0.548662559,-0.312188681,c2
-0.467954708,-0.426667192,c2
-0.605644382,-0.191738216,c2
-0.6286526,-0.104473726,c2
-0.639208607,-0.009456737,c2
-0.609851673,-0.198303468,c2
-0.514499802,-0.386144492,c2
-0.581843404,-0.279030801,c2
-0.617410782,-0.194407334,c2
-0.59700248,-0.255297292,c2
-0.574208493,-0.307375488,c2
-0.606068089,-0.243907773,c2
-0.566526993,-0.329361771,c2
-0.587852135,-0.294095885,c2
-0.627066459,-0.203687802,c2
-0.620467372,-0.228840297,c2
-0.525617008,-0.404634415,c2
-0.61075246,-0.263905894,c2
-0.638372931,0.194462237,c2
-0.604767124,-0.286829201,c2
-0.666934486,-0.076807503,c2
-0.648677089,-0.180592923,c2
-0.595726225,-0.31813336,c2
-0.63436838,-0.237457703,c2
-0.679210433,0.014193494,c2
-0.662827831,-0.157843057,c2
-0.625189893,-0.275912469,c2
-0.65008866,-0.217066321,c2
-0.677279924,-0.117370994,c2
-0.678623331,-0.121298993,c2
-0.690225482,0.039986401,c2
-0.683989497,-0.11376988,c2
-0.680579012,0.142760455,c2
-0.658231242,-0.230415113,c2
-0.698772925,-0.02958171,c2
-0.664341586,-0.224980338,c2
-0.692959509,-0.120781889,c2
-0.66898795,-0.223739915,c2
-0.703609665,-0.073274691,c2
-0.693176602,-0.150934705,c2
-0.701457813,0.118656658,c2
-0.671478394,-0.241028301,c2
-0.708342967,0.100456754,c2
-0.717422965,0.004132962,c2
-0.719422865,-0.004800074,c2
-0.707648711,-0.140403489,c2
-0.720949048,-0.060065618,c2
-0.717112999,-0.109672044,c2
-0.712508329,-0.146705577,c2
-0.728435208,-0.038632378,c2
-0.716797092,-0.145739292,c2
-0.727666109,0.092063984,c2
-0.730683828,0.083777379,c2
-0.725673258,-0.131406335,c2
-0.739129958,0.022716385,c2
-0.722097044,-0.168442418,c2
-0.728616752,-0.147954414,c2
-0.66822093,0.330511109,c2
-0.694758636,-0.275788322,c2
-0.743672394,-0.093274428,c2
-0.745352858,-0.095947305,c2
-0.753376705,-0.014012876,c2
-0.708922309,-0.261201196,c2
-0.748937571,0.113672933,c2
-0.75864843,0.036355595,c2
-0.747264084,0.146675624,c2
-0.750965096,0.137931094,c2
-0.756758285,-0.11556256,c2
-0.747828813,-0.172806687,c2
-0.73303192,0.234210583,c2
-0.73817259,0.22445481,c2
-0.773090948,0.02656112,c2
-0.775550665,-0.000823342,c2
-0.773833283,0.075986837,c2
-0.778832894,0.033641381,c2
-0.779818965,0.052185271,c2
-0.741692716,0.252723898,c2
-0.784980795,0.030449493,c2
-0.783989512,0.075067053,c2
-0.780906775,0.116704141,c2
-0.712582863,0.344716655,c2
-0.752665665,0.251545225,c2
-0.795512588,0.011182633,c2
-0.783917273,0.147077519,c2
-0.798490968,0.042083863,c2
-0.798789742,0.067101782,c2
-0.800864011,0.066342976,c2
-0.803439306,-0.05911618,c2
-0.797157564,0.129546047,c2
-0.797630852,0.138810432,c2
-0.780818326,0.221483714,c2
-0.760769257,0.28847781,c2
-0.745897376,0.329987061,c2
-0.812412211,0.092270444,c2
-0.809629286,0.127706561,c2
-0.804991745,0.16457819,c2
-0.812911996,0.132547923,c2
-0.775907253,0.282255218,c2
-0.758693714,0.330752417,c2
-0.779141056,0.2850856,c2
-0.819240463,0.143209471,c2
-0.805233704,0.215870117,c2
-0.749307657,0.369979227,c2
-0.763569782,0.344472323,c2
-0.78083128,0.308810521,c2
-0.815932693,0.206602833,c2
-0.827359908,0.165178597,c2
-0.576082466,0.619130767,c2
-0.785612082,0.318435444,c2
-0.64232941,0.556239155,c2
-0.716833606,0.459943774,c2
-0.81295653,0.260610878,c2
-0.854503922,0.045443227,c2
-0.813411306,0.272098894,c2
-0.856498846,0.07434541,c2
-0.770054436,0.386760215,c2
-0.807004524,0.307845438,c2
-0.752237453,0.428520456,c2
-0.840072172,0.217355914,c2
-0.777226961,0.390339611,c2
-0.826361367,0.277603311,c2
-0.799039146,0.353512557,c2
-0.682009045,0.549367234,c2
-0.704937699,0.522989079,c2
-0.78206158,0.402934853,c2
-0.836883978,0.277726711,c2
-0.716090686,0.517937434,c2
-0.55037141,0.694033528,c2
-0.621659478,0.63378618,c2
-0.8283468,0.324883429,c2
-0.791899401,0.410089343,c2
-0.84627146,0.287542772,c2
-0.554268724,0.703724905,c2
-0.794479183,0.418138436,c2
-0.668350838,0.602450393,c2
-0.641590148,0.633728513,c2
-0.499186236,0.753446287,c2
-0.703460157,0.570647443,c2
-0.875902899,0.238586109,c2
-0.801155332,0.43118663,c2
-0.753499553,0.513479101,c2
-0.645790975,0.646556262,c2
-0.728899256,0.554484905,c2
-0.724002046,0.564130621,c2
-0.732147054,0.556835458,c2
-0.627754467,0.675070451,c2
-0.627626948,0.677922546,c2
-0.685759961,0.622040716,c2
-0.541333628,0.753574233,c2
-0.810168999,0.456360921,c2
-0.659297344,0.65855677,c2
-0.76812216,0.531128322,c2
-0.496098145,0.793563199,c2
-0.792647183,0.501319628,c2
-0.774409104,0.532601635,c2
-0.716545526,0.611316236,c2
-0.538710805,0.775057934,c2
-0.708225735,0.626998864,c2
-0.527549327,0.787526596,c2
-0.770094897,0.556114627,c2
-0.345772661,0.886883378,c2
-0.512160204,0.804755892,c2
-0.482814527,0.825019725,c2
-0.863432519,0.414833733,c2
-0.812019777,0.51192771,c2
-0.360522733,0.891807629,c2
-0.448115048,0.85343413,c2
-0.572018711,0.778343729,c2
-0.71036821,0.657477649,c2
-0.755051863,0.608834998,c2
-0.844414381,0.481289179,c2
-0.499370114,0.836184186,c2
-0.833393804,0.507874873,c2
-0.400057016,0.89238565,c2
-0.481605943,0.853450151,c2
-0.560359512,0.806381035,c2
-0.512440718,0.839998458,c2
-0.365954846,0.915542312,c2
-0.597666612,0.786696322,c2
-0.401832709,0.904760076,c2
-0.450800841,0.883634989,c2
-0.572023301,0.812896943,c2
-0.469445442,0.878419609,c2
-0.641015448,0.764915156,c2
-0.470020062,0.882655732,c2
